N,P,K,temperature,humidity,ph,rainfall,label
111.4,69.58,47.37,25.644604,82.12876066,5.8935237,107.36500764,banana
101.41,92.54,47.02,28.77682531,79.46440596,6.09705365,103.96467259,banana
102.31,81.38,54.04,26.87920757,80.5076312,6.04177717,101.8376092,banana
105.01,85.75,54.01,26.9543512,82.95066978,6.05515682,95.13734402,banana
94.7,87.08,49.41,27.02942869,79.81759864,6.31755638,98.63863659,banana
90.83,83.94,50.78,26.62500487,81.15054546,5.58676942,122.82178887,banana
92.28,81.82,51.46,27.33545005,82.42251914,5.99456032,113.57707462,banana
88.99,85.18,50.45,26.98557326,81.05567051,5.64526124,90.53421721,banana
104.09,83.11,47.63,28.46516564,77.08456719,6.06334083,122.82178887,banana
101.33,94.06,49.27,26.4969131,78.38161916,5.92900257,97.18196258,banana
102.64,80.3,44.0,30.39875528,83.58673395,6.03696059,103.11099459,banana
86.38,83.66,44.78,29.47611823,75.61637033,6.58854249,91.32759349,banana
107.38,78.13,56.0,27.59643218,79.55761909,5.40692577,105.0504334,banana
108.66,86.56,50.78,28.4494619,76.12816184,6.19185461,112.12862916,banana
100.29,79.6,46.11,25.50821036,82.66367779,5.96907977,110.98017082,banana
97.08,80.21,47.77,29.31845855,83.14630077,6.06594466,108.14974625,banana
108.69,80.96,50.91,27.63011589,83.61037216,5.855237,107.05057673,banana
119.0,71.83,50.61,26.76423624,82.92668849,5.88665995,107.47336279,banana
107.71,82.95,52.81,27.35274012,83.67998584,6.12063242,122.82178887,banana
116.09,82.35,49.98,29.34977852,80.62176839,6.24386027,107.08226452,banana
100.62,82.11,56.0,25.8860088,80.61713491,6.32638361,117.30430676,banana
86.99,84.43,47.7,29.31133419,85.9731484,6.36361172,113.5350368,banana
91.44,78.61,52.69,27.50199227,84.07055924,5.63960566,103.12203303,banana
79.36,73.22,46.7,25.69851285,83.20127032,6.33515798,116.88542508,banana
90.73,78.99,44.0,27.6463506,78.03744592,6.03080544,97.37700004,banana
112.91,84.03,48.12,27.60240588,80.45652765,6.04717647,112.83715377,banana
105.26,67.5,45.22,26.9801006,79.28651906,5.74851135,97.86198074,banana
104.26,73.6,49.49,26.07179882,84.44414502,5.92977231,97.41734635,banana
107.59,78.66,52.61,27.08476898,80.74659778,5.89144747,111.17782539,banana
98.66,84.29,51.56,27.32566226,75.22792743,5.68166794,117.57656349,banana
100.81,80.11,50.12,27.3028967,83.5505225,5.88958187,103.02175109,banana
93.3,88.03,50.09,26.00924137,81.9863276,5.91053298,100.72037057,banana
98.41,91.89,45.94,26.83725676,83.57506009,5.90258749,106.60177272,banana
100.19,92.09,49.91,24.99552687,78.79368922,5.63698589,107.14886877,banana
86.46,84.59,54.7,28.65010924,82.89165785,5.71768719,87.13596241,banana
76.0,71.92,54.64,27.02257335,81.13816818,5.80143041,101.79185669,banana
101.61,72.2,53.62,27.62742081,75.64452448,6.49894644,114.24620571,banana
95.57,80.3,48.6,26.89518669,84.9631624,5.93783414,97.7542367,banana
108.25,73.07,47.94,28.02075394,78.90189408,6.2374394,102.91562546,banana
96.46,92.17,48.9,29.38973171,79.29909977,6.2874886,122.02936946,banana
83.11,78.47,55.1,28.37003232,77.40076789,5.9275623,109.93329605,banana
104.41,92.69,52.52,26.93563787,76.22738637,5.66074455,96.50667763,banana
80.9,78.84,44.58,27.58315406,82.93077335,5.63420226,110.79656373,banana
110.09,84.71,51.17,24.70738381,78.13711549,5.59800606,87.13596241,banana
105.53,85.57,52.01,24.54320139,80.24171445,5.6963138,101.39737616,banana
115.76,77.02,44.0,27.68873924,82.37343253,5.68670845,98.47642214,banana
94.82,82.62,44.0,27.00200903,81.77813137,6.46897044,112.33031938,banana
101.53,75.06,52.64,26.03339128,80.43325242,6.04916275,102.31605416,banana
107.81,75.49,48.28,24.5203145,77.74200433,5.93752962,110.35919771,banana
84.95,85.78,53.47,27.2983821,78.32412155,5.58694809,111.6626134,banana
78.33,87.79,51.86,27.58024836,83.2562868,6.12887894,100.03952183,banana
86.46,78.31,52.41,24.96633283,80.83778106,6.20498765,114.24972664,banana
108.73,86.89,53.05,29.41438982,81.93885484,5.66924823,98.49294833,banana
118.19,78.08,49.54,26.49729705,74.92482348,5.91443971,94.20486353,banana
87.04,79.91,54.77,25.95470856,77.75537039,6.23942243,105.50231185,banana
108.02,86.24,56.0,25.73966565,79.98887795,6.18326169,90.26108157,banana
88.19,79.92,52.32,25.94306859,78.96126232,5.40692577,93.89126458,banana
105.1,90.84,46.85,27.14350638,81.51208928,5.40692577,97.16358095,banana
96.24,83.12,48.72,26.76963189,78.23915885,5.77961704,116.21259581,banana
102.83,83.36,51.13,27.95205611,81.20976186,6.2916752,105.68364701,banana
121.19,87.38,49.06,27.22883366,85.07392629,6.35826731,99.40982357,banana
97.21,87.12,53.22,27.61672876,81.9735342,6.09939918,102.769268,banana
76.0,83.67,54.09,27.90462234,82.03115957,6.46369172,112.58253146,banana
107.88,83.77,45.18,27.25747946,79.78996186,5.87550722,115.40938754,banana
114.58,86.29,46.27,29.1190673,78.53605999,5.66560614,103.07924413,banana
112.78,97.5,46.55,28.67553194,78.71629881,6.36350096,101.08779182,banana
95.5,88.72,53.07,26.92745242,78.2546415,5.45919275,114.25834673,banana
83.22,74.7,51.86,29.69971229,80.25561128,5.62210393,108.41233265,banana
124.0,79.96,51.87,27.89673738,79.40298454,6.22396711,107.13481507,banana
112.74,92.21,51.41,27.83099124,80.52501297,5.79346692,104.56206381,banana
107.51,79.97,53.96,26.88607586,84.44315124,5.89700126,100.89039677,banana
97.93,84.46,51.84,27.70741489,78.88308422,5.59408472,105.55850489,banana
80.33,72.23,46.85,28.1057863,85.27832298,6.36300094,115.79117372,banana
95.56,85.8,52.95,28.79639455,82.49928546,5.96341924,107.58376018,banana
123.62,73.77,48.2,28.3259645,78.32351484,5.82525258,109.99096523,banana
91.99,90.72,46.3,27.71226654,79.85673897,6.30026021,104.14353157,banana
110.82,75.95,49.04,28.44704509,82.4639068,5.84178763,102.65953807,banana
96.32,87.0,56.0,28.88764045,76.29007647,6.06551261,110.82693141,banana
97.81,89.64,44.26,28.20351561,81.15606556,6.23081455,104.57270411,banana
98.2,91.14,53.1,25.80099917,74.03727656,5.62397696,92.8614856,banana
92.32,79.41,44.0,27.68646793,76.1574985,5.86271815,109.37626601,banana
92.08,80.74,45.01,27.9296531,75.45830272,5.7051109,107.93592438,banana
116.22,94.06,44.84,29.64986834,74.84322007,6.37639425,104.70852873,banana
82.07,86.67,46.62,26.89268737,82.60043848,6.02592775,104.94510238,banana
109.33,93.64,46.91,28.2595529,81.19817415,5.96001603,102.90120641,banana
84.95,93.2,50.2,27.75212285,77.59357179,6.11252942,93.7979157,banana
114.14,90.46,46.99,26.35607543,75.33739299,6.00180159,96.18487414,banana
89.95,86.37,49.38,27.91752603,81.7571858,5.71010712,109.07907622,banana
107.2,84.33,54.37,25.16451222,81.2944624,6.18270314,107.97643915,banana
92.89,84.35,48.99,29.54928194,78.73903395,5.88821948,95.35991153,banana
95.66,80.54,48.41,27.61027193,81.31493192,5.66164234,99.12714261,banana
92.34,90.02,52.55,30.39875528,84.57793862,5.98251797,105.64820997,banana
89.7,78.85,49.13,26.31578794,82.27821297,5.68330154,106.99440285,banana
87.8,88.37,44.96,27.97389906,80.42905651,6.58319264,112.82895453,banana
102.33,81.86,45.21,26.61809994,82.50888037,6.16197554,117.46513917,banana
111.39,93.34,44.62,25.68859224,76.12744466,5.85268096,106.65669865,banana
94.02,71.93,48.59,28.03247826,80.48740005,6.04884857,94.33477947,banana
88.81,96.02,46.31,26.22856629,85.9731484,6.16173436,122.82178887,banana
93.25,75.14,51.02,30.16576063,81.17380019,6.11759205,122.82178887,banana
103.43,82.78,50.61,27.32281937,77.18604904,6.26397639,92.48611625,banana
100.51,71.22,44.64,27.62261182,81.61520514,6.36240171,94.86106507,banana
113.48,71.03,49.74,29.12493002,83.49281134,6.00209076,105.94955461,banana
114.32,77.72,45.94,26.88571466,80.66306116,6.40187833,109.38234589,banana
95.1,69.51,47.64,28.65819538,83.38507757,6.01925791,105.00999607,banana
105.12,97.5,48.02,26.61171077,79.51662944,6.3222646,94.42072625,banana
114.71,82.13,46.31,25.78003456,83.08205384,5.92462458,87.13596241,banana
96.87,82.01,48.2,26.99726333,83.71361935,6.03530499,100.38830495,banana
105.53,83.08,48.35,27.06714645,81.78450077,5.72024335,105.02007669,banana
97.73,69.96,56.0,28.17861495,84.76011287,6.03747655,122.82178887,banana
110.18,82.39,45.07,27.77632927,83.11168865,5.69016717,122.82178887,banana
114.31,81.88,52.01,26.63056986,84.5223539,5.71443237,121.68143352,banana
103.76,93.46,48.4,28.59826323,75.01872896,5.72815031,110.39963524,banana
113.56,76.29,53.37,28.16567407,79.97057359,5.88041223,105.07456409,banana
81.16,75.69,47.96,27.98663301,80.73238767,5.85354868,114.23334509,banana
120.29,93.84,49.08,25.83973584,83.43460157,6.08206889,94.85750863,banana
107.57,83.97,50.7,28.5832263,79.2844809,6.25462809,87.1550355,banana
97.8,79.47,53.15,30.25715223,79.72387129,6.28258706,105.07549189,banana
94.42,97.5,46.24,28.20281988,83.36164589,5.66471077,110.34012165,banana
102.84,74.21,53.57,26.17220821,80.30907486,5.49522285,102.13958391,banana
91.85,68.04,47.07,26.64687202,82.02229473,5.76186711,109.61467175,banana
85.67,84.16,44.75,25.41960973,80.40682524,5.95420473,108.6644812,banana
90.34,76.75,52.19,25.66324878,78.21651584,5.58991695,109.48880356,banana
78.31,83.29,49.8,26.89908657,78.47462603,6.1951002,96.22551205,banana
95.03,70.1,50.08,25.09014722,84.20363751,6.26394567,87.13596241,banana
103.12,81.33,49.28,27.77451316,79.10841017,6.07979023,117.75618455,banana
88.21,86.76,51.11,28.09587033,77.09649106,6.099999,105.57096012,banana
113.19,90.58,48.34,28.11705239,81.81714525,5.76912244,109.91561322,banana
104.36,91.06,54.29,25.9314937,79.75247917,5.66274489,110.03795291,banana
100.59,74.96,49.46,29.87028717,82.30343739,5.74511394,94.11127995,banana
99.05,97.4,51.94,26.62326352,83.23860559,5.63228208,87.13596241,banana
100.94,78.18,45.47,24.65538873,80.17445503,6.24811697,87.13596241,banana
99.68,74.48,55.32,26.29194223,83.52336425,5.88949298,122.82178887,banana
104.11,97.5,52.75,28.70443671,78.86973214,5.96791066,87.13596241,banana
119.09,79.42,53.15,27.26991874,81.32050426,5.87359854,106.50825,banana
115.61,79.85,50.56,26.64488647,83.24394443,6.20888764,100.13261394,banana
109.66,93.01,51.58,27.38364677,82.09365028,5.66252315,110.24931096,banana
111.12,79.06,46.25,27.55008048,79.86049802,5.99847794,104.53966211,banana
117.62,91.52,48.47,25.95719898,81.88359262,5.96592648,111.14342904,banana
106.82,82.2,53.09,26.84922643,79.77983189,5.97398576,112.11821043,banana
102.89,73.03,53.04,24.7448904,83.97863966,5.64283597,105.20144111,banana
114.39,80.26,48.07,30.39875528,84.49519924,5.45394414,104.07789397,banana
98.83,81.58,48.26,27.96472558,79.49632079,6.10313712,100.13462735,banana
117.63,86.04,51.51,26.85311088,82.82633608,5.68885845,88.68038303,banana
102.37,73.06,54.47,27.26925475,85.18434335,6.0977861,112.5213576,banana
102.2,75.02,47.17,27.78428936,83.23001235,6.30081918,113.81882012,banana
84.16,75.84,55.62,26.28030681,81.46306919,5.8211976,111.33433802,banana
102.28,81.79,50.81,29.7158279,78.39891652,5.537747,99.90544993,banana
98.64,87.73,49.87,28.26063899,85.63931116,5.73643504,117.40853462,banana
112.75,67.5,47.38,28.62321297,78.09680955,5.64396224,101.88545267,banana
93.41,84.78,46.4,26.57260885,75.81009151,6.02127571,98.52089056,banana
100.87,81.53,51.11,29.69085441,79.63588119,6.38233764,92.14421726,banana
86.25,83.28,50.88,26.48405069,79.17668493,5.98311946,103.68144596,banana
85.94,81.91,48.01,29.1056761,82.33021352,5.72503261,122.82178887,banana
103.73,87.8,50.54,26.99438518,79.53002708,5.52019842,121.12726165,banana
104.18,84.46,48.94,28.5809594,82.2024553,6.37545264,97.04684185,banana
112.15,77.99,48.0,26.91727762,77.32823364,6.03430127,99.94312223,banana
95.38,87.32,46.63,28.03014915,79.29581804,5.64143057,122.82178887,banana
110.48,86.2,52.93,25.3974477,81.59440548,5.58500132,103.87815123,banana
96.83,78.35,45.61,28.47199408,82.10251772,6.30238911,112.68811912,banana
116.86,71.11,49.55,26.39840081,85.9731484,5.87752015,97.6427657,banana
96.46,79.54,44.0,28.65258775,79.21692452,5.82103385,101.74162319,banana
81.93,89.59,47.17,30.39875528,77.71834212,6.05014726,97.45093926,banana
98.85,72.34,46.32,25.92734869,84.12894907,6.40015449,105.57156023,banana
-2.21,16.13,29.43,33.15177787,51.18120108,5.98616941,96.38685569,mango
22.31,15.42,30.5,28.31998028,53.50080136,6.09673317,94.13767128,mango
44.0,32.27,34.12,28.28243653,50.52328782,5.08932667,97.80734403,mango
19.22,31.29,28.05,30.78839796,52.65801305,5.52080898,99.06057496,mango
20.06,12.5,26.31,34.1095334,48.77271236,7.21340719,90.31882019,mango
3.62,12.5,29.44,28.26771767,50.64043666,5.65280318,96.12441078,mango
42.54,23.36,29.22,31.08092558,55.17926759,6.72275156,97.5597187,mango
16.59,39.41,24.0,28.16291839,48.18340892,5.08834803,94.01409551,mango
23.28,34.05,30.54,31.52129955,52.8227959,6.39170157,98.16267433,mango
-4.0,25.39,27.45,31.42722828,52.8153809,7.21340719,98.57105841,mango
23.7,23.59,29.1,31.18197855,51.02148874,6.04166436,92.69200037,mango
25.56,34.73,25.61,31.53369543,50.36493259,5.3573572,96.83646341,mango
24.2,15.53,30.51,32.42496126,50.55774582,5.97825308,92.13491056,mango
35.41,30.34,30.98,31.86937585,50.95944099,4.89353047,95.56539512,mango
25.94,30.42,28.74,32.41588341,52.05879415,5.61214765,93.61470795,mango
-4.0,30.62,28.79,31.13416894,51.33066047,6.49137186,88.65976105,mango
43.01,21.78,29.98,29.85495277,47.63976112,6.1735394,97.46223904,mango
20.27,28.14,32.76,29.57286397,49.95440228,6.70693796,96.31083397,mango
38.96,20.34,26.17,32.96151636,47.85553158,5.33868589,92.30762469,mango
23.13,28.2,24.0,29.07960514,50.81697082,5.48258657,93.61212031,mango
15.24,27.91,33.1,31.32880784,52.69863049,4.80719967,99.0620681,mango
32.97,19.94,33.18,30.25062444,50.82431659,4.78123434,94.20273197,mango
38.58,20.44,36.0,35.55600065,47.52671932,5.82142856,89.32458926,mango
6.46,25.28,32.72,30.77660321,52.19260455,4.86651255,92.28922973,mango
21.5,18.77,29.44,31.37985073,55.95822236,5.79804954,96.92769784,mango
4.55,12.5,31.26,29.00250443,48.92367231,5.39523023,93.47352965,mango
27.77,30.39,29.73,32.30224661,53.51668638,6.39494823,100.98527737,mango
31.14,35.53,30.88,33.97611736,52.70770578,6.52896993,98.47710666,mango
34.46,28.47,26.93,28.29333644,48.69290258,6.88302157,94.98821293,mango
26.24,28.78,25.25,33.36640086,49.83619718,5.73826624,96.50963988,mango
19.13,23.43,29.04,32.19360647,49.85567384,5.74256382,98.65387773,mango
28.62,31.51,28.07,30.38545992,49.31049229,6.37503863,95.01015916,mango
15.29,20.33,31.98,30.86550287,52.08570022,4.29373577,99.77296448,mango
21.95,33.03,27.74,33.68352874,45.19368272,5.31676148,92.86585499,mango
13.97,27.35,31.91,26.45184845,51.27015699,5.9704738,96.73336878,mango
18.68,35.79,36.0,33.47899797,48.60730145,6.80127836,98.57537261,mango
31.14,23.36,29.78,30.22658846,48.50834866,5.05656971,92.15261711,mango
32.13,12.5,30.12,30.83316746,51.82077568,6.82251154,99.36935354,mango
12.39,29.74,28.99,26.10446132,49.18977338,5.16495738,92.92585359,mango
29.47,29.43,30.32,26.38540724,47.63389554,5.88180246,88.1614757,mango
19.88,33.22,32.74,30.40957709,54.423846,5.38593504,92.52047114,mango
35.24,24.89,29.03,29.73713907,55.79961463,6.28713199,88.1393768,mango
39.62,27.94,27.58,27.00728958,51.95451136,4.94076023,92.57501611,mango
31.64,24.48,31.69,35.91501936,47.7711299,7.21340719,93.70847292,mango
24.71,34.69,31.91,34.95474461,53.42023282,5.77867789,99.6310164,mango
35.92,27.07,31.02,27.13807792,46.83434822,5.82945259,97.05881924,mango
34.48,29.26,31.07,32.67358981,48.0512277,6.30757775,95.66141732,mango
20.03,14.89,24.0,28.39819069,47.93379213,5.53234242,97.27081095,mango
18.97,36.82,28.49,30.21075041,53.79186887,5.1555146,93.46868805,mango
15.75,29.43,32.38,31.83455441,45.66725951,5.48071163,93.64338729,mango
23.47,32.99,30.89,28.85837851,52.16735191,6.11154584,95.23768967,mango
25.41,14.42,24.0,29.63285552,51.05458652,5.40305899,92.42994029,mango
18.26,18.68,27.76,30.58927335,48.16632425,5.54290795,88.96125121,mango
21.19,14.94,34.14,31.24207775,47.46423889,6.54484481,94.34583206,mango
12.91,28.55,33.23,29.25356135,46.12673533,5.25333478,88.1393768,mango
24.51,32.73,26.78,30.85980406,49.12630985,6.04870444,93.78650166,mango
36.84,19.49,30.64,31.92031548,50.7671665,5.21735949,94.09939143,mango
24.35,23.43,27.13,33.94769868,49.21548513,5.68012895,89.80245774,mango
35.78,26.46,27.54,33.61704231,52.47226929,6.08528524,98.20702018,mango
44.0,23.59,27.22,31.53396523,50.32763714,5.79368374,98.61067026,mango
18.78,20.94,30.28,34.2292133,50.69229873,4.81185417,100.27181266,mango
3.15,37.17,31.86,27.48647148,50.74961868,5.19203896,92.66810645,mango
6.96,28.77,29.14,31.80527014,54.892569,6.98122276,93.39639199,mango
32.74,30.95,36.0,32.72719246,49.62544507,6.74690202,97.06924378,mango
23.43,25.81,34.24,28.36616349,49.23889498,6.42459113,98.72733216,mango
35.85,22.5,30.26,32.13528103,50.39842109,5.78789887,94.36346903,mango
26.29,12.74,32.42,32.24263178,51.15663937,6.22156309,93.22289841,mango
23.87,24.67,31.07,31.15913661,47.67046787,5.79778797,91.8360312,mango
5.58,35.01,24.77,32.67781017,51.38177189,6.72487144,96.05703782,mango
15.64,25.33,29.07,29.41328507,55.81876446,4.81690448,90.9293054,mango
32.14,18.81,24.0,30.76255274,55.95822236,5.33078478,94.23286577,mango
-4.0,27.46,29.49,31.3663584,51.74244335,5.37829913,94.90361802,mango
17.29,24.0,33.83,33.60421384,50.72454687,7.20879275,95.91188721,mango
15.24,25.19,32.12,29.71022829,51.8473354,6.45251877,90.26012706,mango
18.38,41.34,27.61,34.30874382,51.57750544,6.76270091,100.00600336,mango
2.69,28.37,29.31,31.04864658,48.86394268,5.63814667,98.99967511,mango
37.12,29.94,34.06,33.98182859,48.89068455,4.26153413,92.07854568,mango
40.27,30.96,30.24,34.30000122,51.58511944,4.95520859,92.61937136,mango
23.3,25.88,28.79,35.57404605,50.25095289,5.75279287,89.46189517,mango
34.54,34.8,24.0,30.7359005,50.62000466,6.90674621,93.37691596,mango
27.2,33.54,31.35,34.84693606,52.82341699,4.36091865,95.34715066,mango
31.29,28.06,25.82,31.74282824,50.51232713,6.07717667,94.37093318,mango
0.86,25.35,27.45,30.3069306,45.41829093,6.17684854,95.64976802,mango
9.61,26.84,31.61,32.2048686,52.11986085,5.83163957,98.74678493,mango
4.67,23.75,31.64,32.58308981,50.24656317,6.27471783,92.66608192,mango
31.95,21.84,31.12,27.81635927,48.24263605,5.51704877,96.51626412,mango
22.9,18.98,30.94,32.18016452,44.96157018,6.88486157,97.28979996,mango
29.29,40.56,30.21,32.6594577,55.5830501,6.15114128,89.55206642,mango
29.3,16.42,32.99,31.93718233,49.52892724,5.63078039,96.19435066,mango
20.3,34.7,27.9,26.99898649,52.09453477,5.66572074,97.61671421,mango
19.49,21.3,34.78,31.61834945,45.8616835,5.34994779,92.01686018,mango
27.39,25.97,29.24,32.98167392,44.02819481,4.64402326,95.78904463,mango
0.71,17.74,26.51,28.15965026,44.02819481,5.40539219,95.86642621,mango
18.45,35.45,26.06,31.75102128,50.97919521,5.96562941,88.1393768,mango
-4.0,18.49,27.7,31.66679207,47.17758154,6.50067699,92.1587913,mango
2.29,16.14,29.3,30.98673834,50.23410508,5.23762993,93.38624781,mango
22.76,18.21,35.82,30.41257317,51.57753313,5.15058584,99.79555152,mango
37.79,28.15,31.85,31.08648532,50.7069538,6.99260786,99.81563366,mango
22.63,21.25,27.4,27.44657657,46.97442605,5.8885115,98.98130889,mango
19.36,34.75,33.74,32.75508011,49.08375105,6.18023638,96.02517912,mango
8.18,29.6,32.64,30.19091328,50.87880745,6.21929662,96.08947863,mango
24.54,23.01,31.83,32.45453335,46.56253969,5.77719429,94.0660862,mango
24.19,24.79,25.8,30.73919647,50.77518264,5.04809901,97.39175204,mango
34.32,38.06,31.13,29.31407685,52.78597163,7.08187197,97.07705318,mango
40.11,27.99,27.74,32.49524473,49.8861341,6.15472466,95.21172148,mango
7.29,31.91,31.84,33.2819615,48.00996985,5.46328739,94.06481367,mango
10.46,35.44,31.08,35.19968029,45.46682137,5.5453647,90.33223228,mango
31.74,29.03,36.0,32.44528839,47.74044145,6.10574988,93.33135164,mango
35.37,32.07,30.89,29.01686718,47.69774144,5.30311757,92.93272642,mango
27.31,37.1,29.34,27.2767253,51.63547513,5.87332676,96.19446109,mango
9.79,16.4,33.04,31.36834434,55.95822236,7.21340719,94.48896446,mango
14.13,42.5,30.56,26.61331172,50.6649248,6.7463404,98.46278144,mango
